episode,score
1357,27.35969938846305
1358,27.241899391096084
1359,27.25049939090386
1360,27.102799394205213
1361,27.013599396198988
1362,27.07189939489588
1363,26.92639939814806
1364,26.823499400448053
1365,26.825399400405587
1366,26.84189940003678
1367,26.71069940296933
1368,26.779399401433764
1369,26.747899402137847
